10:2	Sarax yi ñuy def, bu ñu manoon a sellal ñiy jaamu benn yoon ba fàww, kon dinañu leen bàyyi, ndaxte dootuñu am yeraange ci seeni bàkkaar.
10:3	Waaye dañuy fàttaliku bàkkaar yi ci sarax yi ñuy def at mu jot.
10:4	Ndaxte deretu yëkk yi ak ju sikket yi mënuñoo dindi bàkkaar yi.
10:5	Looloo tax bi muy wàcc àddina, Kirist nee na:«Bëggoo saraxu mala walla beneen sarax,waaye aw yaram nga ma defaral.
10:6	Sarax yu ñuy lakkwalla sarax yiy dindi bàkkaar,benn neexu la ci.
10:7	Moo tax ma ne: “Damaa wàccngir def sa coobare, yaw Yàlla,mu dëppoo ak li ñu bind ci sama mbirci téereb yoon wi.”»
10:8	Wax na bu jëkk: «Saraxi mala walla yeneeni sarax, sarax yu ñuy lakk walla sarax yiy dindi bàkkaar, bëgguloo leen te benn neexu la ci.» Teewul yoon wi moo leen santaane.
10:9	Noonu mu tegaat ca ne: «Damaa wàcc ngir def sa coobare.» Noonu toxal na jëfin wu jëkk wa, ngir wuutal fi weneen wu bees.
10:10	Te ci li Kirist def coobareg Yàlla, bi mu joxee yaramam sarax benn yoon ba fàww, moo tax nu sell ci bàkkaar.
10:11	Bés bu nekk saraxalekat yi dañuy taxaw di liggéeyal Yàlla, di sax ci def sarax yu mënul a dindi bàkkaar yi mukk.
10:12	Waaye nag saraxalekat bii di Kirist, bi mu saraxee sarax bu am doole ngir dindi bàkkaar yi benn yoon ba fàww, dafa toog ca ndeyjooru Yàlla,
10:13	di xaar ba kera mu daaneel ko ay noonam ci kanamam.
10:14	Noonu ñi ñuy sellal, ci benn sarax rekk la leen yeggali cig mat ba fàww.
10:15	Te it Xel mu Sell mi seedeel na nu ko;
10:16	dafa jëkk a wax ne:«Boroom bi nee na:Kóllëre gaa ngii,kóllëre gi may fas ak ñoom,bu bés yooyule weesoo.Dinaa def samay ndigal ci seen xol,bind ko ci seen xel.»
10:17	Noonu mu tegaat ca ne:«Dootuma fàttaliku seeni bàkkaarwalla seeni tooñ.»
10:18	Kon nag fu ñuy baale bàkkaar, aajootul sarax su koy dindi.
10:19	Bokk yi, gannaaw nag deretu Yeesu may na nu sañ-sañu dugg ca bérab bu sell-baa-sell,
10:20	nuy jaar ci rido bi, ci yoon wi mu nu ubbil, di yoon wu bees tey dund, maanaam ndax li mu joxe yaramam sarax te mi ngi dund,
10:21	te gannaaw am nanu saraxalekat bu mag, biy yilif waa kër Yàlla,
10:22	kon nanu jege Yàlla ak xol bu laab, ak ngëm gu ànd ak kóolute, am xel mu dal ci bépp yeraange, ak yaram wu ñu raxas ci ndox mu sell.
10:23	Nanu jàpp ci yaakaar, ji nu am, te bañ a toqi, ndaxte ki nu dig, lu mu wax def ko.
10:24	Nanu seet ni nu man a xiirtalante cig mbëggeel ak ci jëf yu baax.
10:25	Te bunu bàyyi sunu ndaje yi, ni ko ñenn ñi di defe, waaye nanuy nàddante ci ngëm, di ko feddali, fi ak yéena ngi gis bésu Boroom biy jubsi.
10:26	Gannaaw ba nu nangoo xam dëgg ba noppi, bu nu teyee di def bàkkaar, kon sarax dootul am ngir bàkkaar yooyu.
10:27	Déedéet, bu nu defee noonu, dinanu tiit di xaar àtte ba, muy taal bu yànj, biy war a lakk nooni Yàlla yi.
10:28	Ku weddi ndigali yoonu Musaa wi, te ñaar walla ñetti nit seede ko, dina dee ci lu amul benn yërmande.
10:29	Ku xeeb Doomu Yàlla ji te fonkadi deretu kóllëre, ji ñu ko sellale, te muy toroxal Xelum Yàlla, mi indi yiw, naka la mbugalam war a gën a yéese?
10:30	Xam nanu ki wax ne: «Man maay àtte, maay fey jëf.» Te newaat na: «Boroom bi dina àtte ay gaayam.»
10:31	Ndaw tiitaange ci ku sàggan, ba tàbbi ci loxoy Yàlla jiy dund!
10:32	Fàttalikuleen bés yu jëkk ya, ba leeru Yàlla tàbbee ci yéen; dékku ngeen xeex bu mag ciy fitna.
10:33	Léeg-léeg ñu saaga leen ak di leen sonal ci kanamu nit ñi; léeg-léeg it ngeen taxawu ñi ñuy def noonu.
10:34	Ndaxte bokk ngeen naqar ak ñi ñu tëj, te nangu ngeen ak xol bu sedd, ñu foqarñi seen alal, xam ne, am ngeen alal ju gën te di sax ba fàww.
10:35	Kon nag buleen sàggane kóolute gi ngeen am, ndaxte ëmb na yool bu mag.
10:36	Dangeen a war a muñ, ba def coobareg Yàlla, sog a jot li mu leen digoon.
10:37	Ndaxte lii la Mbind mi wax:«Ci kanam tuuti, ki war a ñëw dina ñëwte léegi mu agsi.
10:38	Ku jub ci sama kanam dina dund ci kaw ngëm,waaye bu delloo gannaaw,sama xol du sedd ci moom.»
10:39	Nun nag bokkunu ci ñiy dellu gannaaw bay réer, waaye nu ngi bokk ci ñi am ngëm tey mucc.
11:1	Am ngëm lii lay tekki: dafa nuy wóor ne, li nuy yaakaar dina am, te it li nu dul gis nekk na.
11:2	Maam ya, seen ngëm a tax ba Yàlla seedeel leen lu baax.
11:3	Ngëm a tax ba nu xam ne, Yàlla sàkk na àddina jaarale ko ci kàddoom, ngir li bët di gis, defarees ko ak lu bët mënul a gis.
11:4	Ngëm moo tax ba Abel jébbal Yàlla sarax su gën saraxu Kayin. Ngëmu Abel moo tax ba Yàlla àtte ko ni ku jub, bi mu ko seedeelee ne, saraxam baax na. Te ci kaw ngëm lay wax ba tey, moom mi dee ba noppi.
11:5	Ngëm moo tax ba Enog jaarul ci dee. Yàllaa ko yóbbu ca moom, te kenn gisatu ko, ndaxte Yàllaa ko toxal. Ndaxte Mbind mi seedeel na ko ne, laata muy toxu, neex na Yàlla.
11:6	Waaye ku amul ngëm doo man a neex Yàlla, ndaxte ku bëgg a jegeñ Yàlla war ngaa gëm ne, Yàlla am na te dina neexal ñi koy wut.
11:7	Ngëm moo tax ba, bi Yàlla yégalee Nóoyin lu jiitu ci mbir yi dikkagul, mu ragal ba defar gaal ngir musal njabootam. Ngëmam moo tax mu yey niti àddina, ba noppi jot njubte, li Yàllay joxe ci kaw ngëm.
11:8	Ngëm moo tax ba Ibraayma déggal Yàlla. Bi ko Yàlla wooyee, mu dem toxu ci menn réew, ma mu waroon a jote ca Yàlla. Noonu la gàddaaye dëkkam te xamul woon fan la jëm.
11:9	Ngëm a tax ba Ibraayma sanc ci réew, mi ko Yàlla digoon, dëkk ci ay tànt ni doxandéem, moom ak doomam Isaaxa ak sëtam Yanqóoba, fekk sax Yàlla digoon na leen réew mi.
11:10	Waaye nag Ibraaymaa ngi doon séentu dëkk bi sax, bi Yàlla tabax te sanc ko.
11:11	Ngëm moo tax ba Ibraayma, li muy màggat lépp te Saarata mënul woon a am doom, Yàlla def ba mu jur doom, ndaxte dafa gëmoon ne, Yàlla lu mu dige def ko.
11:12	Looloo tax ba, Ibraayma mi màggat lool, aw xeet jóge ci moom, baree ni biddiiwi asamaan, te sakkan ni suufu tefes, ba kenn mënu koo xayma.
11:13	Ñoom ñépp dee nañu ci ngëm. Jotuñu li ñu leen digoon, waaye séen nañu ko fu sore ba nuyu leen, te nangu ne, ay doxandéem ak i gan lañu woon ci àddina.
11:14	Ñiy waxe noonu nag dañuy wone ne, ñoo ngi wut réew mu ñu moomal seen bopp.
11:15	Bu ñu nammoon réew mi ñu jóge, kon dinañu am jotu dellu fa.
11:16	Waaye ñu ngi doon séentu réew mu gën, maanaam mi nekk ci asamaan. Looloo tax Yàlla rusul ñu koy wooye seen Yàlla, ndaxte defaral na leen ab dëkk.
11:17	Ngëm moo tax Ibraayma naroon a rey Isaaxa ni sarax, bi ko Yàlla nattoo. Moom mi jotoon dige yi, moo demoon bay saraxe jenn doom ji mu am kepp,
11:18	fekk sax Yàlla nee woon na ko: «Saw askan ci Isaaxa lay jaar.»
11:19	Waaye xelu Ibraayma jàppoon na ne, Yàlla am na dooley dekkal néew yi. Te dëgg-dëgg ci misaal dafa mel ni, Isaaxa dafa dee te dekki.
11:20	Te it ngëm moo tax ba Isaaxa barkeel Yanqóoba ak Esawu, di wax ci mbirum yëf yiy ñëw.
11:21	Ngëm moo tax ba, bi Yanqóoba nekkee ci sukkurat, mu barkeel kenn ku nekk ci doomi Yuusufa yi. Moo tax it mu màggal Yàlla, jafandu ci yetam.
11:22	Ngëm moo tax ba, bi Yuusufa nekkee ci sukkurat, mu waxoon ci gàddaay gi bànni Israyil waroon a gàddaaye Misra, di joxe ndigal jëme ci mbirum néewam.
11:23	Ngëm moo tax ba, bi Musaa juddoo, ay waajuram nëbb ko lu mat ñetti weer, ndaxte gisoon nañu ne, xale bu taaru la woon, te ragaluñu woon ndigalu buur bi.
11:24	Ngëm a tax ba bi Musaa màggee, muy bañ ñu koy wooye sëtu Firawna.
11:25	Bokk coono ak gaayi Yàlla yi moo ko gënaloon muy bànneexu ab diir ci bàkkaar.
11:26	Ñu toroxal ko ngir Almasi bi mi ngi mel ci moom ni alal ju ëpp alali Misra yépp, ndaxte yool bi la doon séentu.
11:27	Ngëm moo tax mu jóge Misra te ragalul merum buur bi. Dafa muñ, mel ni nit kuy gis Yàlla, mi kenn mënul a teg bët.
11:28	Ngëm moo tax mu sos màggalu Bésu Jéggi ba, di wis deret ci bunt yi, ngir malaakam Yàqkat mi bañ a laal taawi bànni Israyil.
11:29	Ngëm moo tax ba bànni Israyil jaar ci Géej gu xonq gi, mel ni kuy jaar ci yoonu suuf su wow. Waaye bi ci waa Misra yi doon jéem a jaar, ñoom ñu daldi lab.
11:30	Ngëm moo tax miir yi wëroon dëkku Yeriko màbb, gannaaw ba ko bànni Israyil wëree lu mat juróom-ñaari fan.
11:31	Ngëm moo tax ba Raxab jigéenu moykat bi mucc, keroog ba ñuy bóom ñi déggadiloon Yàlla, ndax li mu teeru woon yëddukat ya teeru bu ànd ak jàmm.
11:32	Lu ma ci war a tegaat? Ndaxte awma jotu wax ci mbirum Sedeyon, Barag, Samson, Yefte, Daawuda, Samwil ak yonent yi.
11:33	Seen ngëm a tax ñu noot ay buur, di doxal yoon tey jot li Yàlla dige. Ngëm moo tax ba tey, ñu tëj gémmiñu gaynde yi,
11:34	fey dooley safara, rëcc ci jaasi, ñu génn ci néew doole, dugg ci kàttan, doon ay jàmbaar, dàq xarekat, ya jóge bitim réew.
11:35	Ngëm moo tax ba ay jigéen gis ñu dekkal seeni néew, delloo leen ko; ñeneen ñi ñu metital leen, te bañ ku leen musal, ngir jot ndekkite lu gën.
11:36	Ñeneen ñi dékku nañu ay xas ak ay yar, ay jéng ak kaso yi.
11:37	Ñii, sànni nañu leen ay xeer ba ñu dee; ñii, ñu xar leen ñaar; ñii, ñu reye leen jaasi. Ñu ngi doon wëndéelu, sol ay deri xar ak yu bëy, di ay walaakaana; ñu di leen sonal, di leen fitnaal.
11:38	Ñu ngi leen doon def noonu, fekk àddina sax yelloowul leen. Ñu ngi doon wëreelu ci àll yi ak ci tund yi, dal ci xunti yi ak ci kàmb yi.
11:39	Nit ñooñu ñépp, seen ngëm a tax ba Yàlla seedeeloon leen lu baax. Moona de, jotuñu li Yàlla dige woon,
11:40	ndaxte Yàlla dafa tëral lu gën ci nun te bëggu leen a yeggale cig mat, fi ak ànduñu ci ak nun.
12:1	Kon nag gannaaw mbooloo mu bare moo nu yéew, di nu seedeel seen ngëm, nanu yenniku bépp yen ak bàkkaar bu nuy téqtal ci lu yomb, tey daw xél wi nekk sunu kanam, ànd ci ak muñ.
12:2	Nanu ne jàkk Yeesu, moom mi samp ngëm, ba ub làmbi ngëm. Mbég mi mu dëgmël moo tax mu dékku dee ca bant ba te faalewul toroxte, ji ko fa fekk, ba noppi toog ca ndeyjooru jal, ba Yàlla nekk.
12:3	Defleen seen xel ci moom, moom mi muñ noonu ko bàkkaarkat yi bañe woon, ngir bañ seen kàttan jeex, ngeen xàddi.
12:4	Yéen demaguleen ba tuur seen deret ci seen bëre ak bàkkaar.
12:5	Te fàtte ngeen li leen Yàlla dénk ni baay ak ay doomam naan:«Sama doom, bul fonkadi yarub Boroom bimbaa ngay xàddi, bu lay yedd,
12:6	ndaxte ku Boroom bi sopp, yar la,tey duma bépp doom bu mu nangu.»
12:7	Li ngeen di war a muñ, ab yar la. Yàlla dafay jëf ak yéen ni ay doomam, ndaxte ana doom ju baayam dul yar?
12:8	Bu ngeen bokkul woon ci yar, bi ñépp am wàll, kon dungeen ay doomi yoon; ay doom yu daganul ngeen.
12:9	Waaye sax far, sunuy baay ci àddina yaroon nañu nu, te wegoon nanu leen. Baay bi yore ruu yi kon, xanaa warunu koo gën a déggal ngir man a dund?
12:10	Sunuy baay yar nañu nu diir bu gàtt ci seen coobare. Waaye Yàlla dafa nuy yar ngir sunu njariñ, ngir nu bokk ci sellaayam.
12:11	Li am moo di ne, yar bu nuy dal, du ànd ak bànneex, day naqari, waaye gannaaw ga dafay meññ jub ak jàmm, ci ñi ko jariñoo.
12:12	Kon nag mayleen doole loxo yi toqi, ak óom yi bañ,
12:13	te fàkkal seeni tànk ay yoon yu jub, ngir cér bi làggi bañ cee jekkalikoo waaye mu wére ci.
12:14	Wutleen ak ñépp jàmm te fonk dund gu sell, ndaxte ku sellul doo gis Boroom bi.
12:15	Moytuleen ba kenn du ñàkk yiwu Yàlla mbaa kenn mel ni reen bu wex buy jebbi, ba di leen lëjal tey gaañ ñu bare ci wextanam.
12:16	Moytuleen it ba kenn du njaaloo walla muy fonkadi yëfi Yàlla, ni Esawu, mi weccee woon ndonol taawam ngir ag lekk.
12:17	Xam ngeen ne, ba ñu ca tegee tuuti, gàntu nañu ko, ba mu bëggee jot barke bi. Amul fenn fu mu jaar ba defar njuumteem, te jooy, yi mu doon jooy, mënu ci dara.
12:18	Ndaxte meluleen ni bànni Israyil ñoom ñi jege woon tund wu ñu man a laal, wu doon tàkk jeppit te ànd ak xiin ak lëndëm ak ngelaw.
12:19	Jegewuleen liit guy jib ak baat buy wax ay wax yoo xam ne ñi ko doon dégg, ñaan ñu bañ leen cee tegal benn baat,
12:20	ndaxte mënuñu woon a dékku ndigal lii: «Su mala sax laalee tund wa, nangeen ko sànni ay xeer, ba mu dee.»
12:21	Te mbir moomu ñu doon seetaan dafa raglu, ba Musaa naan: «Damaa tiit bay lox.»
12:22	Waaye yéen jege ngeen tund wi ñuy wax Siyon, di dëkku Yàlla jiy dund, muy Yerusalem ba ca asamaan. Jege ngeen it junniy junniy malaaka yu bég-a-bég, ba daje di màggal;
12:23	jege mbooloom taawi Yàlla, yu ñu bind seen tur ca asamaan. Jege ngeen Yàlla, jiy àtte ñépp; jege ruuwi nit ñu jub, ñi àgg cig mat;
12:24	jege Yeesu, Rammukat bi sàmm kóllëre gu bees gi; jege deretam, ji ñu wis. Te deret jooju, li muy yégle moo gën a neex li deretu Abel doon yéene.
12:25	Moytuleen a tanqamlu nag kiy wax ak yéen. Ndegam ñiy tanqamlu ki leen di artu ci àddina, ñoo mënul a rëcc ci àtte bi, aste ku dummóoyu kiy wax ci asamaan.
12:26	Bu jëkk baatam yengaloon na suuf, waaye léegi dafa dige ne: «Beneen yoon laay yengalaat suuf, yengal asamaan itam.»
12:27	Ci li mu wax: «Beneen yoon,» dafay xamle ne, Yàlla dina dindi yi ñu man a yengal, maanaam li ñu sàkk, ngir li ñu mënul a yengal sax ba fàww.
12:28	Kon nag gannaaw dinañu jot nguur gu kenn mënul a yengal, nanu ci sant Yàlla, di ko jaamu, ni mu ko bëgge, boole ci wegeel ak ragal,
12:29	ndaxte sunu Yàlla, safara la suy lakke.
13:1	Saxleen ci bëggante ni ay bokk.
13:2	Buleen fàttee teral ñiy ñëw ci yéen, ndaxte ñenn ñi, bi ñu ko defee, teral nañu ay malaaka te xamuñu ko.
13:3	Fàttalikuleen ñi ñu tëj, mel ni su ñu leen boole woon ak ñoom tëjaale. Fàttalikuleen ñi ñuy sonal, ni su ngeen bokkoon ak ñoom coono.
13:4	Na ñépp fullaal séy, te lalu séy bi bañ a taq sobe, ndaxte Yàlla dina àtte ñu yàqu ñi ak njaalookat yi.
13:5	Buleen bëgge; deeleen doylu, ndaxte Yàlla ci boppam nee na:«Duma la wacc mukk,duma la wor mukk,»
13:6	ba tax nu am kóoluteg wax ne:«Boroom bi moo di sama ndimbal;duma ragal dara.Lu ma nit manal?»
13:7	Fàttalikuleen seen njiit, yi leen yégal kàddug Yàlla. Nemmikuleen li seen dund meññ te roy seen ngëm.
13:8	Yeesu Kirist du soppiku mukk; ni mu mel démb ak tey lay mel ba fàww.
13:9	Buleen nangu mukk ñu fàbbi leen ak njàngale yu bare yu wuute ak yu jëkk ya. Li gën moo di xol yi jële seen doole ci yiwu Yàlla, te bañ koo jële ci sàrt yi jëm ci ñam, yi jariñul dara ñi koy sàmm.
13:10	Am nanu sarax boo xam ne ñiy jaamu Yàlla ci tàntu màggalukaayu bànni Israyil sañuñu koo lekk.
13:11	Ndaxte saraxalekat bu mag bi dafay yóbbu deretu mala yi ca bérab bu sell-baa-sell ni sarax ngir dindi bàkkaar yi, waaye yàpp wi dees na ko lakk ca gannaaw dal ba.
13:12	Looloo tax Yeesu sonn ca gannaaw dëkk ba, ngir sellal mbooloo mi ak deretam.
13:13	Nanu ko fekki nag ca gannaaw dal ba, bokk ak moom toroxte ga.
13:14	Amunu fii ci àddina dëkk bu sax ba fàww, waaye nu ngi wut dëkk biy ñëw.
13:15	Kon nag nanu jaare ci Yeesu, tey dëkk ci jébbal Yàlla sarax bu koy màggal, maanaam sant turam.
13:16	Buleen fàtte di def lu baax ak di sédde ci seen alal, ndaxte sarax yu mel noonu ñoo neex Yàlla.
13:17	Déggal-leen seeni njiit te topp seen ndigal, ndaxte ñoo leen di sàmm te ñooy layoo seen liggéey. Kon nangeen leen déggal, ngir ñu man a def seen liggéey ak xol bu sedd, bañ cee am naqar, ndaxte loolu du leen amal njariñ.
13:18	Deeleen nu ñaanal. Wóor nanu ne, sunu xel dal na, ndaxte danoo bëgg a rafet ci lépp lu nuy def.
13:19	Maa ngi leen di xiir, ngeen ñaanal nu, ba tuur ci seen ñaq, ngir ma yiwiku, ba dellusi ci yéen ci ni mu gën a gaawe.
13:20	Na leen Yàlla Boroom jàmm, mi dekkal sunu Boroom Yeesu, di Sàmm bu mag bi, ci darajay deret, ji fas kóllëre gu sax,
13:21	matal ci lépp lu baax, ba ngeen man a def coobareem, di jëfe ci nun li neex ci moom, mu jaarale lépp ci Yeesu Kirist, moom mi yelloo ndam ba fàww. Amiin.
13:22	Kon nag bokk yi, maa ngi leen di ñaan, ngeen tegoo baatu yedd yooyu, ndaxte dama leen a bind ci lu gàtt.
13:23	Xamleen ne, Timote sunu mbokk, génn na kaso. Su dikkee léegi, dinaa ànd ak moom, seetsi leen.
13:24	Nuyul-leen ma seen njiit yépp ak gaayi Yàlla yépp. Waa Itali ñu ngi leen di nuyu.
13:25	Na yiwu Yàlla nekk ànd ak yéen ñépp.
