5:12	Ni Yeesu nekke woon ci ab dëkk, am fa ku gaana ba daj. Bi mu gisee Yeesu, mu daldi dëpp jëwam ci suuf, ñaan ko: «Sang bi, soo ko bëggee, man nga maa wéral.»
5:13	Yeesu tàllal loxoom, laal ko naan: «Bëgg naa ko, wéral.» Ca saa sa ngaanaam daldi deñ.
5:14	Yeesu sant ko ne: «Bu ko wax kenn, waaye demal won sa bopp saraxalekat bi, te nga jébbal Yàlla sarax si yoonu Musaa santaane, ngir ñu xam ne wér nga, te mu nekk seede ci ñoom.»
5:15	Noonu turu Yeesu di gën a siiw. Mbooloo mu bare di ñëw ci moom, ngir déglu ko te mu faj seeni jàngoro.
5:16	Waaye Yeesu moom di beddeeku ci bérab yu wéet ya, di ñaan.
5:17	Am na bés Yeesu doon jàngale. Amoon na ca mbooloo, ma teewoon, ñu bokkoon ca Farisen ya ak ay xutbakat yu jóge ca dëkk yépp, ya ca Galile ak ya ca Yude ak Yerusalem. Yeesu àndoon na ak dooley Boroom bi, ba muy faj ay jarag.
5:18	Noonu ay nit ñëw, jàppoo basaŋ, ga ñu tëral nit ku yaram wépp làggi. Ñu di ko wut a dugal ca kër ga, ngir indi ko ca Yeesu.
5:19	Waaye gisuñu fu ñu koy awale ndax mbooloo ma. Ñu daldi yéeg ca kaw kër ga nag, xeddi tiwiil ya, yoor waa ja ak basaŋ ga, wàcce ko ca kanamu Yeesu ca biir mbooloo ma.
5:20	Bi Yeesu gisee seen ngëm, mu ne làggi ba: «Sama waay, baal nañu la say bàkkaar.»
5:21	Xutbakat yi ak Farisen yi di werante ci seen xel naan: «Kii mooy kan bay sosal Yàlla? Ana ku man a baale bàkkaar yi, ku dul Yàlla doŋŋ?»
5:22	Waaye Yeesu xam seen xalaat, tontu leen ne: «Lu tax ngeen di werante ci seen xel?
5:23	Ma wax ne: “Baal nañu la say bàkkaar,” walla ma ne: “Jógal te dox,” lan moo ci gën a yomb?
5:24	Waaye xamleen ne, Doomu nit ki am na ci àddina sañ-sañu baale bàkkaar yi.» Ci kaw loolu Yeesu ne ku làggi ba: «Maa ngi la koy sant, jógal, jël sa basaŋ te nga ñibbi.»
5:25	Nit ka jóg ca saa sa ci kanamu ñépp, jël basaŋ, ga ñu ko tëraloon, ñibbi tey màggal Yàlla.
5:26	Mbooloo mépp waaru, di màggal Yàlla. Ñu ragal tey wax naan: «Gis nanu tey ay mbir yu ëpp xel.»
5:27	Gannaaw loolu Yeesu génn, gis ab juutikat bu tudd Lewi, mu toog ca juuti ba. Mu ne ko: «Kaay topp ci man.»
5:28	Lewi jóg, bàyyi lépp, daldi ko topp.
5:29	Noonu Lewi togglu ay ñam yu bare ci këram, ngir teral Yeesu. Juutikat yu bare ak yeneen gan ñu nga fa woon, di lekkandoo ak ñoom.
5:30	Farisen yi ak seeni xutbakat di xultu taalibey Yeesu yi ne leen: «Lu tax ngeen di lekkandoo ak di naanandoo ak ay juutikat ak ay boroom bàkkaar?»
5:31	Yeesu tontu leen ne: «Ñi wér soxlawuñu fajkat, ñi wéradi ñoo ko soxla.
5:32	Ñëwuma ngir woo ñi jub, waaye ngir woo bàkkaarkat yi, ñu tuub seeni bàkkaar.»
5:33	Noonu ñu ne Yeesu: «Taalibey Yaxya yi ak yu Farisen yi dinañu faral di woor ak di ñaan ci Yàlla, waaye say taalibe ñu ngiy lekk ak di naan.»
5:34	Yeesu ne leen: «Ndax man ngeen a woorloo gan, yi ñëw cig céet, li feek boroom céet gaa ngi ànd ak ñoom?
5:35	Waaye bés yaa ngi ñëw, yu ñuy jële boroom céet gi ci seen biir. Bés yooyu nag, dinañu woor.»
5:36	Te it Yeesu wax leen léeb wii: «Kenn du jël mbubb mu bees, xotti ci sekkit, daaxe ko mbubb mu màggat. Lu ko moy, dina xotti mbubb mu bees mi, te sekkit, wi mu ci jële, du ànd ak mbubb mu màggat mi.
5:37	Te kenn du def biiñ bu bees ci mbuusi der yu màggat. Lu ko moy, biiñ bu bees bi day toj mbuus yi, biiñ bi tuuru, mbuus yi yàqu.
5:38	Waaye dañoo war a def biiñ bu bees ci mbuus yu bees.
5:39	Ku naan biiñ bu màggat du bëgg bu bees bi, ndax day wax ne: “Bu màggat bi baax na.”»
6:1	Amoon na benn bésu noflaay Yeesu di dem, jaar ci ay tool yu ñor. Taalibeem ya di fàq ay cëgg, di leen boxom ci seeni loxo tey lekk.
6:2	Am ay Farisen yu ne: «Lu tax ngeen di def lu jaaduwul ci bésu noflaay bi?»
6:3	Yeesu tontu leen ne: «Ndax jànguleen la Daawuda defoon, ba mu xiifee, moom ak ña mu àndaloon?
6:4	Xanaa yéguleen, ni mu dugge woon ca kër Yàlla ga, jël mburu, ya ñu jébbal Yàlla, lekk ca, jox ca ña mu àndaloon? Fekk jaaduwul kenn lekk ko, ku dul saraxalekat.»
6:5	Yeesu dellu ne leen: «Doomu nit ki mooy boroom bésu noflaay bi.»
6:6	Beneen bésu noflaay, Yeesu dugg ci jàngu bi, di fa jàngale. Amoon na fa nit ku loxol ndeyjooram làggi.
6:7	Xutbakat yi ak Farisen yi ñu ngi ko doon xool, ba xam dina ko faj ci bésu noflaay bi, ngir ñu am lu ñu ko tuumaale.
6:8	Waaye Yeesu xam seen xalaat, daldi ne ku loxoom làggi: «Jógal taxaw ci kanamu ñépp.» Nit ka daldi jóg taxaw.
6:9	Yeesu ne leen: «Ma laaj leen, lan moo jaadu, nu def ko bésu noflaay bi, lu baax mbaa lu bon; nu musal nit mbaa nu lor nit?»
6:10	Ci kaw loolu mu xool leen ñoom ñépp, ba noppi ne nit ka: «Tàllalal sa loxo.» Mu tàllal ko, loxoom daldi wér peŋŋ.
6:11	Waaye nit ña mer ba fees, di rabat pexe yu jëm ca Yeesu.
6:12	Ca bés yooya Yeesu yéeg ca tund wa ngir ñaan, mu fanaan fa, di ñaan ci Yàlla.
6:13	Bi bët setee, Yeesu woo taalibeem yi, tànn ci fukk ak ñaar, tudde leen ay ndawam:
6:14	Simoŋ, mi Yeesu tudde Piyeer, ak Andare, mi bokk ak Piyeer ndey ak baay; Saag ak Yowaana, Filib ak Bartelemi,
6:15	Macë ak Tomaa, Saag doomu Alfe, ak Simoŋ mi bokk ci mbooloo, ma ñu tudde Ñi farlu ci moom seen réew;
6:16	Yudaa doomu Saag, ak Yudaa Iskariyo, mi mujj a wor.
6:17	Yeesu ànd ak ndaw ya, wàcc tund ya, daldi taxaw ca joor ga, fa mbooloom taalibe mu takku nekkoon. Amoon na fa it ay nit ñu bare ñu jóge ca réewu Yawut ya mépp ak ca dëkku Yerusalem ak dëkk yi nekk ca wetu géej ga, maanaam Tir ak Sidon.
6:18	Dañoo ñëw ngir déglu ko, te it ngir mu faj leen. Ñi rab jàpp it faju nañu.
6:19	Ñépp a ngi ko doon wut a laal ndax doole jiy jóge ci moom, di faj ñépp.
6:20	Yeesu xool ay taalibeem ne leen:«Yéen ñi sësul lu dul ci Yàlla, barkeel ngeen,ndaxte nguuru Yàlla, yéena ko yelloo.
6:21	Yéen ñi xiif léegi, barkeel ngeen,ndax dingeen regg.Yéen ñiy naqarlu léegi, barkeel ngeen,ndax dingeen ree.
6:22	Barkeel ngeen, bu leen nit ñi bañee, di leen dàq ak a saaga, di sib seen tur ngir Doomu nit ki.
6:23	Bu boobaa bégleen te bànneexu, ndax seen yool dina réy ci laaxira. Ndaxte noonu la maami seeni bañ daan fitnaale yonent yi.
6:24	Waaye nag yéen boroom alal yi, torox ngeen,ndaxte jot ngeen ba noppi seen bànneex.
6:25	Yéen ñiy lekk ba suur léegi, torox ngeen,ndax ëllëg dingeen xiif.Yéen ñiy ree léegi, torox ngeen,ndax dingeen am aw naqar, ba jooy xàcc.
6:26	Torox ngeen bu leen ñépp dee waxal lu baax, ndaxte noonu la seeni maam daan jëfe ak ña doon mbubboo yonent.
6:27	«Waaye maa ngi leen koy wax, yéen ñi may déglu, soppleen seeni bañaale tey defal lu baax ñi leen bañ.
6:28	Yéeneleen lu baax ñi leen di móolu, te ñaanal ñi leen di sonal.
6:29	Ku la talaata cib lex, jox ko ba ca des. Kuy nangu sa mbubb mu mag, bul téye sa turki.
6:30	Képp ku la ñaan, may ko, te ku nangu say yëf, bu ko ko laaj.
6:31	Defal-leen nit ñi li ngeen bëgg, ñu defal leen ko.
6:32	«Su ngeen soppee ñi leen sopp, ban ngërëm ngeen ciy am? Ndaxte bàkkaarkat yi sax sopp nañu ñi leen sopp.
6:33	Te bu ngeen defalee lu baax ñi leen koy defal, ban ngërëm ngeen ciy am? Bàkkaarkat yi it dañuy def noonu.
6:34	Te bu ngeen dee leble te yaakaar ci ndelloo, ban ngërëm ngeen ciy am? Bàkkaarkat yi it dañuy lebal seeni moroom, ngir ñu delloo leen ko.
6:35	Waaye soppleen seeni noon, di leen defal lu baax, tey leble, bañ a yaakaar ñu delloo leen ko. Noonu seen yool dina mag te dingeen wone ne, yéenay doomi Aji Kawe ji, ndaxte Yàlla day wone mbaaxam ci ñu goreedi ñi ak ñu soxor ñi.
6:36	Nangeen am yërmande, ni seen Baay ame yërmande.
6:37	«Buleen àtte seeni moroom ak ñaaw njort, te deesu leen àtte. Buleen daan kenn, te deesu leen daan. Baal-leen ñi ci des, te dinañu leen baal.
6:38	Mayeleen te dinañu leen may. Dinañu leen ëmbal natt bu baax bu ñu rokkas te yengal ko, mu fees bay tuuru. Ndaxte dees na leen nattal ak natt, bi ngeen di nattale.»
6:39	Noonu Yeesu wax na leen beneen léeb ne leen: «Ndax gumba man na wommat moroomam? Mbaa duñu daanu ñoom ñaar ci kàmb?
6:40	Taalibe gënul kilifaam, waaye taalibe bu jàng ba wàcc, dina yem ak kilifaam demin.
6:41	«Lu tax ngay xool ñax gi ci sa bëtu mbokk, te gisuloo gànj gi ci sa bët yaw?
6:42	Nan nga man a waxe sa mbokk: “Sama xarit, may ma, ma dindil la ñax gi ci sa bët,” yaw mi gisul gànj gi nekk ci sa bët? Naaféq! Jëkkal a dindi gànj gi ci sa bët, te noonu dinga man a gis bu leer, ngir dindi ñax gi ci sa bëtu mbokk.
6:43	«Garab gu baax du meññ doom yu bon, te garab gu bon du meññ doom yu baax.
6:44	Ndaxte garab, meññeefam lañu koy xàmmee. Deesul witte figg ci dédd, walla réseñ ci xaaxaam.
6:45	Noonu nit ku baax, lu baax lay wax, ndax loolu la denc ci xolam, te nit ku bon, lu bon lay wax, ndaxte denc na lu bon ci xolam. Ndaxte gémmiñ, la fees xolam lay wax.
6:46	«Lu tax ngeen may wooye “Boroom bi, Boroom bi,” te dungeen def li may wax?
6:47	Képp ku ñëw ci man, di dégg samay wax te di ko jëfe, ma won leen nu muy mel.
6:48	Dafa mel ni nit kuy tabax kër, mu gas fu xóot, jot doj wu réy, samp fa kër ga. Bi mbënn ma ñëwee, wal ma dafa dal ca kër ga te yenguwul, ndaxte nit ka dafa tabax kër ga tabax bu dëgër.
6:49	Waaye képp ku dégg samay wax te jëfewuloo ko, dinga mel ni nit ku tabax këram ci suuf, bañ koo defal fondamaa. Bi wal ma dalee ca kër googa, dafa màbb ca saa sa, lépp yàqu yaxeet.»
7:1	Bi Yeesu waxee la mu naroon a wax lépp ca kanamu mbooloo ma, mu daldi dem Kapernawum.
7:2	Amoon na fa njiitu xare. Njiit la nag, surgaam bu mu bëggoon lool dafa feebaroon, bay bëgg a dee.
7:3	Bi mu déggee mbiri Yeesu, mu yónni ca moom ay Yawut, di magi dëkk ba, ngir ñaan ko, mu ñëw faj surga ba.
7:4	Bi magi dëkk ba agsee ca Yeesu, ñu sàkku ci moom ndimbal, ñaan ko: «Ki nu yónni ci yaw de, yelloo na ndimbal,
7:5	ndaxte sopp na sunu xeet te moo nu tabaxal sax sunu jàngu.»
7:6	Noonu Yeesu daldi ànd ak ñoom. Waaye bi ñuy bëgg a agsi ca kër ga, njiit la yebal ay xaritam ngir ñu wax Yeesu ne: «Sang bi, bul sonal sa bopp, ndaxte yeyoowuma nga dugg sama kër.
7:7	Looloo tax it ma xalaat ne, awma darajay gatandu la. Waxal genn kàddu rekk, te sama surga dina wér.
7:8	Ndaxte man itam maa ngi nekk ci ndigal, te ame naa ay xarekat ci sama ndigal. Su ma nee kii: “Demal,” mu dem. Mbaa ma ne keneen ki: “Ñëwal,” mu ñëw. Te su ma nee sama jaam: “Defal lii,” mu def ko.»
7:9	Bi ko Yeesu déggee, mu waaru. Noonu mu walbatiku ca mbooloo, ma topp ci moom, ne leen: «Maa ngi leen koy wax, ci bànni Israyil sax, musuma cee gis ku gëme nii.»
7:10	Noonu ndaw ya daldi dellu ca kër ga. Bi ñu agsee, ñu gis ne surga ba wér na.
7:11	Yàggul dara Yeesu dem ci dëkk bu ñuy wax Nayin. Taalibeem yi ak mbooloo mu bare ànd ak moom.
7:12	Bi muy agsi ca buntu dëkk ba, fekk ñuy rob néew boo xam ne kenn rekk la woon ci ndeyam, ji jëkkëram faatu woon. Te mbooloo mu bare ca dëkk ba di gunge soxna sa.
7:13	Bi ko Boroom ba gisee, mu daldi koy yërëm ne ko: «Bul jooyati.»
7:14	Mu jegeñsi, laal jaat ga, ñi ko jàppoo taxaw. Mu ne: «Waxambaane wi, jógal, ndigal la.»
7:15	Noonu nit ka dee woon jóg toog, tàmbalee wax. Yeesu delloo ko yaay ja.
7:16	Ñépp tiit, bay màggal Yàlla, di wax naan: «Yonent bu mag feeñ na ci sunu biir! Yàlla wallusi na mbooloom!»
7:17	La ñu wax ci mbiri Yeesu daldi siiw ca réewu Yawut ya ak la ko wër yépp.
7:18	Taalibey Yaxya ya nettali mbir yooyu yépp seen kilifa. Noonu Yaxya woo ñaar ci ay taalibeem,
7:19	yónni leen ci Boroom bi, ngir laaj ko: «Ndax yaw yaa di Ki war a ñëw, walla danoo war a xaar keneen?»
7:20	Bi taalibe ya agsee ca Yeesu, ñu ne ko: «Yaxya moo nu yebal, nu laaj ndax yaa di Ki waroon a ñëw, walla danuy xaar keneen?»
7:21	Ca waxtu woowa Yeesu wéral nit ñu bare ci seeni feebar ak ci seeni metit, di dàq ay rab tey gisloo ay gumba.
7:22	Noonu mu tontu ndaw ya ne leen: «Demleen nettali Yaxya li ngeen gis te dégg ko. Gumba yaa ngi gis, lafañ yiy dox, gaana yi wér, tëx yiy dégg, ñi dee di dekki, te ñi woyoflu ñu ngi dégg xebaar bu baax bi.
7:23	Yaw mi sa ngëm yolomul ndax man, barkeel nga.»
7:24	Bi ndawi Yaxya yi demee, Yeesu daldi wax ak mbooloo ma ci mbirum Yaxya ne leen: «Lu ngeen seeti woon ca màndiŋ ma? Xanaa barax buy jaayu ci ngelaw li?
7:25	Kon lu ngeen seeti woon nag? Nit ku sol yére yu rafet? Waaye ñiy soloo noonu, tey dund dund gu neex ñu ngi dëkk ci këri buur.
7:26	Kon lu ngeen seeti woon? Yonent? Waaw, wax naa leen ne, ëpp na yonent.
7:27	Yaxya male moo di ki ñu waxoon ci Mbind mi naan:“Maa ngi yónni sama ndaw, mu jiitu la,te xàllal la yoon ci sa kanam.”
7:28	Maa ngi leen koy wax, ci li jigéen jur, ku sut Yaxya musul a feeñ. Waaye ba tey ki gën a ndaw ci nguuru Yàlla moo ko sut.»
7:29	Nit ñépp ñi doon déglu Yeesu, ba ci juutikat yi sax, dëggal nañu ne Yàlla ku jub la, ndaxte nangu nañu Yaxya sóob leen ci ndox.
7:30	Waaye Farisen ya ak xutbakat ya dañoo bañ, mu sóob leen ci ndox, di wone noonu ne, gàntu nañu li leen Yàlla bëggaloon.
7:31	Yeesu tegaat ca ne: «Kon lan laa man a mengaleel niti jamono jii? Lan lañuy nirool?
7:32	Ñu ngi nirook xale yu toog ca pénc ma tey woowante naan:“Liital nanu leen ak toxoro, te fecculeen,woyal nanu leen woyi dëj, te jooyuleen.”
7:33	Ndaxte Yaxya feeñ na, lekkul mburu, naanul biiñ, ngeen daldi ne: “Dafa ànd ak rab.”
7:34	Gannaaw gi nag Doomu nit ki ñëw na, lekk, naan, ngeen daldi ne: “Kii daal bëgg na lekk, di naan biiñ, tey xaritoo ak ay juutikat ak ay boroom bàkkaar.”
7:35	Waaye li xam-xamu Yàlla di jur, mooy firndeel ne dëgg la.»
7:36	Amoon na ab Farisen bu ñaan Yeesu, mu ñëw lekkandoo ak moom. Yeesu dem kër waa ja, toog ca lekkukaay.
7:37	Fekk amoon na ca dëkk ba jigéen juy moy Yàlla. Bi mu yégee ne, Yeesoo ngay lekk ca kër Farisen ba, mu dem, yóbbaale njaq lu ñu defare doj wu ñuy wax albaatar te def latkoloñ.
7:38	Bi jigéen ja agsee, mu taxaw ca gannaaw tànki Yeesu, di jooy. Noonu ay rangooñam tooyal tànki Yeesu, jigéen ja di leen fomp ak kawaram, di leen fóon te ciy sotti latkoloñ ja.
7:39	Naka la Farisen, bi woo woon Yeesu ci këram, gis loolu, mu wax ci xelam naan: «Bu nit kii doonoon yonent, kon dina xam kuy jigéen ji koy laal ak ni mu nekke bàkkaarkat.»
7:40	Yeesu ne ca tonn, daldi ne Farisen ba: «Simoŋ, am na lu ma la war a wax.» Simoŋ ne ko: «Waxal, kilifa gi.»
7:41	Yeesu ne ko: «Da fee amoon ñaari nit ñu ameel bor benn leblekat. Kenn kaa ngi ko ameel téeméeri junni ci xaalis, ki ci des fukki junni.
7:42	Waaye kenn ci ñoom mënu koo fey. Noonu mu baal leen bor ya. Ci ñaar ñooñu nag kan moo ko ciy gën a bëgg?»
7:43	Simoŋ tontu ne ko: «Xanaa ki ñu baal bor bi gën a bare.» Yeesu ne ko: «Àtte nga dëgg,»
7:44	daldi walbatiku ca jigéen ja, ne Simoŋ: «Ndax gis nga jigéen jii? Dugg naa sa kër, te joxewuloo ndox, ngir raxas samay tànk. Waaye moom, raxas na samay tànk ak ay rangooñam, ba noppi fomp leen ak kawaram.
7:45	Bi ma agsee, fóonuloo ma, waaye moom, bi ma duggee ba léegi tàyyiwul ci di fóon samay tànk.
7:46	Defuloo diw ci sama bopp, waaye moom, sotti na latkoloñ ci samay tànk.
7:47	Moo tax ma di la wax ne, su wonee mbëggeel gu réye nii, dafa fekk ñu baal ko bàkkaaram yu bare. Waaye ki mbëggeelam néew dafa fekk ñu baal ko lu tuuti.»
7:48	Yeesu daldi ne jigéen ja: «Baal nañu la say bàkkaar.»
7:49	Noonu ñi doon lekkandoo ak moom di wax ci seen xel naan: «Kii am sañ-sañu baale bàkkaar mooy kan?»
7:50	Waaye Yeesu ne jigéen ja: «Sa ngëm musal na la. Demal ci jàmm.»
8:1	Gannaaw loolu Yeesu di dem ca ay dëkk yu mag ak yu ndaw, di waaraate ak di yégle xebaar bu baax bi jëm ci nguuru Yàlla. Fukki taalibe ya ak ñaar ànd ak moom,
8:2	ak ay jigéen yu mu teqale woon ak rab te jële leen ci seeni wopp, ñu di: Maryaama, mi ñuy wooye Maryaamam Magdala, mi Yeesu tàggale woon ak juróom-ñaari rab;
8:3	Sànn, jabaru ku ñuy wax Kusa, mi doon wottu alalu Erodd; ak Susànn ak ñeneen jigéen. Jigéen ñooñu ñoo doon joxe seen alal, ngir dimbali Yeesu ak ay taalibeem.
8:4	Dëkk ak dëkk nit ña di fa jóge jëm ca Yeesu, ba mbooloo mu bare dajaloo, mu wax leen léeb wii:
8:5	«Dafa amoon beykat bu demoon jiyi. Bi muy saaw toolam nag, lenn ci pepp mi wadd ci kaw yoon wi, nit ñi joggi ci, picci asamaan lekk ko lépp.
8:6	Leneen wadd ci bérab bu bare ay doj. Naka la sax rekk, daldi wow, ndaxte suuf si tooyul woon.
8:7	Leneen nag wadd ci biir ay xaaxaam, ñu saxandoo, xaaxaam ya tanc ko.
8:8	Li ci des dal ci suuf su baax, sax, nangu ba meññ téeméeri yoon lu ëpp la mu ji woon.» Gannaaw loolu Yeesu wax ak kàddu gu dëgër ne: «Déglul bu baax, yaw mi am ay nopp.»
8:9	Taalibey Yeesu yi laaj ko lu léeb woowu di tekki.
8:10	Mu tontu ne leen: «May nañu leen, ngeen xam mbóoti nguuru Yàlla, waaye ñi ci des, dama leen di wax ci ay léeb. Noonu la, ngir:“Ñuy xool te duñu man a gis,di dégg te duñu man a xam.”
8:11	«Lii la léebu beykat bi di tekki. Kàddug Yàlla mooy jiwu wi.
8:12	Ki féete ci yoon wi mooy ki dégg. Gannaaw gi, Seytaane dafay ñëw, këf kàddu, gi ñu def ci xolam, ngir mu bañ a gëm te Yàlla musal ko.
8:13	Ki nekk ci bérab bu bare ay doj, mooy ki dégg kàddu gi, ba noppi nangu ko ak mbég. Waaye wax ji saxul ci moom. Dina gëm ab diir, waaye bu nattu yi agsee, mu daldi dàggeeku.
8:14	Ki jot ci jiwu wi ci xaaxaam yi mooy ki dégg kàddu gi, waaye nes tuuti soxla yi ak alal ak bànneexi àddina tanc ko, ba du àgg cig mat.
8:15	Ki jot ci jiwu wi ci suuf su baax si nag, mooy ki dégg kàddu gi te denc ko ci xol bu baax bu gore, te muñ ba jur njariñ.
8:16	«Kenn du taal làmp, dëpp ci leget, walla mu di ko def ci ron lal. Daf koy wékk, ngir mu leeral ñiy dugg.
8:17	Amul dara luy kumpa lu ñu dul siiwal bés, walla lu làqu lu ñu dul feeñal, ba mu ne fàŋŋ.
8:18	Seetleen bu baax, ni ngeen di dégloo kàddu gi. Ku am, dees na la dollil, waaye ku amul, dees na nangu sax li nga xalaatoon ne, am nga ko ba noppi.»
8:19	Noonu ndeyu Yeesu ak ay rakkam ñëw seetsi ko, waaye mënuñu woon a agsi ci moom, ndaxte nit ña dañoo bare.
8:20	Am ku ko yégal ne: «Sa yaay ak say rakk ñu ngi nii taxaw ci biti, bëgg laa gis.»
8:21	Waaye mu daldi leen ne: «Sama yaay ak samay rakk, ñooy ñiy déglu kàddug Yàlla, te di ko topp.»
8:22	Benn bés Yeesu àndoon na ak ay taalibeem, dugg ci gaal. Mu ne leen: «Nanu jàll dex gi.» Noonu ñu dem.
8:23	Bi ñuy dem nag, Yeesu daldi nelaw. Ngelaw lu am doole daldi ñëw, yengal dex gi, gaal gi fees ak ndox, ba ñu bëgg a suux.
8:24	Noonu taalibe yi jegesi Yeesu, yee ko ne: «Kilifa gi, kilifa gi, nu ngiy dee!» Ci kaw loolu Yeesu jóg, daldi gëdd ngelaw li ak duus yi. Lépp dal, ba ne nemm.
8:25	Yeesu ne taalibe yi: «Ana seen ngëm?» Ñu daldi tiit te waaru, naan ci seen biir: «Kii moo di kan? Mi ngi jox ndigal ngelaw li ak ndox mi, ñu koy déggal.»
8:26	Noonu ñu teer ca diiwaanu waa Serasa, fa jàkkaarloo ak diiwaanu Galile.
8:27	Bi Yeesu di wàcc ca gaal ga, ku rab jàpp ca waa dëkk ba ñëw, kar ko. Yàgg na def yaramu neen te dëkkul ca kër, waaye ca sëg ya lay nekk.
8:28	Bi mu gisee Yeesu, mu yuuxu, daanu ciy tànkam, daldi xaacu ne: «Yaw Yeesu Doomu Yàlla Aji Kawe ji, loo may fexeel? Maa ngi lay ñaan, nga bañ maa mbugal.»
8:29	Dafa wax loolu, ndaxte Yeesu santoon na rab wi, mu génn ci moom. Rab wa dafa ko doon faral a jàpp. Nit ñi daan nañu ko wottu, di ko yeew ak ay càllala, ak di ko jéng, mu di leen dagg, rab wi di ko xiir ca bérab yu wéet.
8:30	Noonu Yeesu laaj ko: «Noo tudd?» Mu tontu ne: «Coggal laa tudd.» Dafa wax loolu, ndaxte rab yu baree ko jàppoon.
8:31	Rab yooyoo ngi ko doon ñaan, ngir mu bañ leen a sant, ñu dem ca kàmb gu xóot gi.
8:32	Fekk amoon na fa géttu mbaam-xuux yu bare, yuy for ca tund wa. Rab ya ñaan Yeesu, mu may leen, ñu dugg mbaam-xuux ya. Mu may leen ko.
8:33	Noonu rab ya génn nit ka, dugg mbaam-xuux ya, ñu daldi bartalu, daanu ca dex ga, lab.
8:34	Sàmm ya gis li xew, daw nettaliji mbir mi ca dëkk ba ak ca àll ba.
8:35	Nit ñi génn, ngir seet li xew. Bi ñu agsee ca Yeesu, ñu fekk fa nit, ka rab ya bàyyi woon, toog ca kanam Yeesu, sol ay yére te ànd ak sagoom. Ñu daldi ragal.
8:36	Ña fekke woon mbir ma nag, nettali leen naka la Yeesu wérale ki rab ya jàppoon.
8:37	Ci kaw loolu waa diiwaanu Serasa bépp ragal, ba ñaan Yeesu mu jóge fa. Noonu Yeesu dugg ci gaal gi, di bëgg a dem.
8:38	Nit ki Yeesu tàggale woon ak rab ya ñaan ko, ngir ànd ak moom. Waaye Yeesu woññi ko ne ko:
8:39	«Ñibbil, nettali li la Yàlla defal lépp.» Noonu waa ji dem di wër dëkk ba yépp, di fa yégle la ko Yeesu defal.
8:40	Bi Yeesu dëppee dellu, mbooloo ma di ko teeru, ndaxte ñépp a ngi ko doon xaar.
8:41	Noonu nit ñëw, tuddoon Yayrus te nekk njiitu jàngu ba. Bi mu agsee, mu daanu ci tànki Yeesu, saraxu ko mu ñëw këram,
8:42	ndaxte jenn doomam ju jigéen, ji mu amoon kepp te muy tollu ci fukki at ak ñaar, ma nga doon waaj a dee. Bi Yeesuy dem, nit ñaa ngi doon buuxante, di ko tanc.
8:43	Amoon na nag ca mbooloo ma jigéen ju doon xëpp deret diirub fukki at ak ñaar, te kenn mënu ko woon a faj.
8:44	Jigéen ja jegeñsi Yeesu nag, doxe ko gannaaw, laal catu mbubbam. Ca saa sa deret ji dal.
8:45	Yeesu laaj nit ña ne: «Ana ku ma laal?» Ku nekk di miim. Noonu Piyeer ne ko: «Kilifa gi, nit ñépp a ngi lay wër, di la tanc wet gu nekk.»
8:46	Waaye Yeesu ne: «Am na ku ma laal, ndaxte yég naa ne, am na doole ju génn ci man.»
8:47	Te jigéen ja xam ne, mënul woon a nëbb li mu def. Mu daldi daanu ci tànki Yeesu, di lox. Noonu mu nettali ci kanamu ñépp li taxoon mu laal Yeesu, ak ni mu wére ca saa sa.
8:48	Yeesu ne ko: «Soxna si, sa ngëm faj na la. Demal ci jàmm.»
8:49	Bi Yeesu di wax nag, am na ku jóge ca kër njiit la, mu ñëw naan: «Sa doom faatu na; matatul ngay sonal kilifa gi.»
8:50	Yeesu dégg kàddu yooyu, daldi ne njiit la: «Bul tiit. Gëmal rekk te dina dundaat.»
8:51	Bi Yeesu agsee ca kër ga, nanguwul kenn duggaaleek moom, ñu dul Piyeer, Yowaana, Saag ak waajuri xale ba.
8:52	Ña fa nekk ñépp di yuuxu ak di jooy xale bi. Noonu Yeesu ne leen: «Bàyyileen seen jooy yi. Janq bi deewul, day nelaw rekk.»
8:53	Waaye ñu di ko ñaawal, ndaxte xamoon nañu ne, dee na.
8:54	Waaye Yeesu jàpp loxob janq ba, woo ko ne ko: «Xale bi, jógal.»
8:55	Noonu ruuwu xale ba dellusiwaat, mu daldi jóg ca saa sa. Yeesu santaane ñu may ko, mu lekk.
8:56	Waajuri xale bi daldi waaru. Waaye Yeesu tere leen, ñu wax kenn li xew.
9:1	Benn bés Yeesu dajale fukki taalibe ya ak ñaar, jox leen doole ak sañ-sañu dàq rab yépp ak di faj jàngoro yi.
9:2	Noonu mu yónni leen ñuy yégle nguuru Yàlla ak di faj jarag yi.
9:3	Mu ne leen: «Bu ngeen di dem, buleen yóbbaale dara, du yet mbaa mbuus mbaa mburu mbaa xaalis. Buleen yor it ñaari turki.
9:4	Kër gu ngeen dugg, dal-leen fa, ba kera ngeen di fa jóge.
9:5	Fépp fu leen nit ñi gàntoo, génnleen ca dëkk booba te ngeen yëlëb seen pëndu tànk, ngir seede leen seen réer.»
9:6	Noonu ñu dem dëkk ak dëkk, di fa yégle xebaar bu baax bi, tey wéral jarag yi.
9:7	Bi Erodd boroom diiwaanu Galile déggee li Yeesu ak ay taalibeem doon def lépp, mu jaaxle, ndaxte amoon na, ñu doon wax ci mbiri Yeesu naan: «Yaxya moo dekki.»
